"","Cha_EAP","CoS_EAP","DaD_EAP","SE_Cha","SE_CoS","SE_DaD","raw.Cha","raw.CoS","raw.DaD","max.Cha","max.CoS","max.DaD"
"101",-1.27550455021344,-2.49846816130508,-0.760277645691093,0.64227523880302,0.553792498454445,0.326516034476399,2,2,3,8,20,12
"102",-1.73625850277053,-1.32228257274061,-0.721001298595444,0.659868671680535,0.441071597035959,0.332391154751058,0,8,0,8,20,6
"103",-2.22423155454848,-3.69112566043336,-1.30233056463252,0.712840126204687,0.745800309985184,0.329820748220123,1,0,2,8,20,24
"104",-1.19950552962349,-1.32963419103568,-0.399388807388428,0.629497295411856,0.439360664260608,0.325367145278803,1,7,4,8,20,10
"105",-0.966272557974187,-1.53019497487447,-0.541053791676079,0.609152024484694,0.443022458256891,0.27809244593652,2,6,4,8,20,18
"106",0.36963755416032,-1.02342784564442,-0.455905685693099,0.549111171268913,0.430550362290146,0.303135420848553,6,8,1,8,20,14
"107",-1.46001204034629,-2.00172571890606,-0.626512637269942,0.647996216573528,0.48957125674435,0.329095758113535,1,4,2,8,20,6
"108",-1.28861773352188,-2.51102484252381,-0.780063984595811,0.644642063142663,0.557229671193449,0.33348721616523,2,2,2,8,20,10
"109",-0.622515011544606,-1.64691392603838,-0.461582838431513,0.595601452952349,0.453847911357431,0.314032484629902,3,5,4,8,20,12
"110",-2.3224878308226,-3.1234009657697,-1.01217413910456,0.713818453736402,0.66283805950307,0.349477626772277,0,1,3,8,20,12
"111",0.44762563201458,0.876497877684918,0.342515811405618,0.556127410747428,0.540996602714951,0.326550792945842,4,16,7,8,20,12
"112",0.634215282403611,0.606500615331789,0.229835066188235,0.55395478279972,0.517494304279582,0.322761566813179,5,15,6,8,20,12
"113",0.370104070638767,-1.63277656420769,-0.212183869392887,0.554222267529514,0.454578917610128,0.334006791184234,6,4,3,8,20,6
"114",-1.77627183174916,-2.90911987467535,-0.839091219773719,0.68317361789726,0.628416891556717,0.357298294483919,1,1,2,8,20,6
"115",-0.790027325256221,-0.651104336954103,-0.529925727972505,0.601112511429683,0.437682829204487,0.292256190598916,2,11,1,8,20,14
"116",0.222934737157567,0.247586157565615,0.0413990961301235,0.553608543312028,0.485555126702868,0.292116401114244,4,14,5,8,20,12
"117",0.892005326140017,0.818401834481152,0.0984596450187363,0.553791411566016,0.528210067917795,0.279723459492772,6,16,4,8,20,14
"118",-0.169165949068576,-0.0542525430921266,-0.0873506597005416,0.573082984769832,0.47033032378912,0.322758684754572,3,13,2,8,20,6
"119",0.92613756996986,0.274072251973349,0.396817482123015,0.56088873942561,0.494254020130233,0.338174733990252,6,13,5,8,20,6
"120",0.615731929244309,0.212224128891223,0.340891019625134,0.554925344917118,0.489981932770585,0.340337975623314,5,13,5,8,20,6
"121",0.655742416455353,0.629743114790166,0.273819663136386,0.55299511069272,0.51780189709777,0.314898742203939,5,15,7,8,20,14
"122",-0.924412327589904,-0.692413714966538,-0.108937520667389,0.607904508419194,0.43566085291205,0.284500364892614,1,10,8,8,20,16
"123",0.724012256035384,1.12866935161871,0.243441436392191,0.56069420038874,0.569551739981612,0.343217965337973,5,17,2,8,20,6
"124",1.96729231886491,2.93829421881257,0.945435039139505,0.667623835118197,0.815884672219363,0.378569618120191,7,20,4,8,20,6
"125",-0.0280213653926441,1.35309356420409,0.364103790722026,0.573299550398628,0.588949629631996,0.327819248252821,2,18,6,8,20,10
